raw_wind,normal_val
4.89651,0.0584848
5.02364,0.111266
5.15443,0.16518
4.54472,-0.0896883
4.4157,-0.144895
4.98388,0.0947986
5.72635,0.396937
6.08561,0.539682
6.2111,0.58911
5.62605,0.356724
5.68804,0.381596
6.43483,0.67672
4.55301,-0.0861561
4.35395,-0.1715
3.38259,-0.609173
3.1602,-0.715875
3.99359,-0.329325
3.83945,-0.398325
3.86289,-0.387768
3.10649,-0.742112
2.90473,-0.842465
3.31268,-0.642398
3.36708,-0.616518
3.58491,-0.514532
3.58813,-0.513043
3.47914,-0.563738
4.40487,-0.149553
4.88911,0.0553999
4.75649,-0.00010102
5.17959,0.17551
4.84213,0.0357882
4.58655,-0.0718922
5.56079,0.330466
4.70842,-0.020329
4.81416,0.0240902
4.81934,0.0262555
4.48725,-0.114219
4.05239,-0.303255
4.34824,-0.173965
4.08754,-0.287729
4.30645,-0.192047
4.71174,-0.018932
4.54481,-0.0896491
4.74154,-0.00638483
4.74778,-0.00376153
3.83776,-0.399088
4.11906,-0.273848
4.08253,-0.289939
4.11606,-0.275169
4.90694,0.0628303
5.34476,0.242995
3.9388,-0.353742
4.03845,-0.309421
4.56571,-0.0807517
4.52204,-0.099358
3.06649,-0.761774
3.12269,-0.734179
3.90128,-0.370533
4.18397,-0.245375
3.80867,-0.412224
3.19037,-0.701222
3.60611,-0.504738
3.39644,-0.602622
3.20324,-0.694988
2.99879,-0.795313
3.6176,-0.499439
3.01853,-0.785502
3.76813,-0.430589
4.36425,-0.167054
3.30777,-0.644738
3.30823,-0.64452
3.42996,-0.586817
3.65107,-0.484038
3.32875,-0.634732
3.55514,-0.528323
3.35932,-0.6202
2.75933,-0.916729
3.01631,-0.786601
3.12273,-0.734158
3.61446,-0.500886
3.25669,-0.669208
2.94082,-0.824294
3.57503,-0.519105
3.02873,-0.78044
2.94087,-0.824271
3.57539,-0.518938
3.06068,-0.764641
2.86241,-0.863904
3.96581,-0.341689
3.4433,-0.580544
2.74208,-0.925658
3.72962,-0.448102
3.51763,-0.545768
3.34948,-0.624873
3.36806,-0.616055
3.47989,-0.563389
3.27157,-0.662065
3.21199,-0.690757
4.01192,-0.321182
4.40454,-0.149695
4.08265,-0.289885
